# factor_first_significant | collection gavish (pan-cancer malignant metaprograms (Gavish)) | DRVI run drvi_epicnv_64_nomt | 05_4 - 05_8 signature interpretation
# CAVEAT: Cells are the aneuploid epithelium called by inferCNV in 05_1: a per-cohort THRESHOLD on a CNV score, not a validated clone assignment - no matched normal, no bulk WGS.
# CAVEAT: Cells no run covered (not_tested) were excluded rather than assumed normal, and 19 of the 29 cohorts of the epithelial compartment reach the 200-cell floor, so this is the tumour the call could reach in the patients with the most of it.
# CAVEAT: The CellTypist labels carried along (cell_type_01_4) come from a NORMAL breast atlas with no malignant class and are landmarks, never identities: every state reported here is a state of malignant epithelium, named by its genes and not by that label.
dimension,collection,Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,direction,dim,fdr_bh_global,significant
DR 1+,lab,gs_ind_0,MP14_EMT_3,17/35,4.663772224429638e-09,1.725595723038966e-07,9.188820973562118,176.2732070830098,+,DR 1,4.2304453563330255e-07,True
DR 1+,lab,gs_ind_0,MP19_EPITHELIAL_SENESCENCE,15/37,7.698806119523678e-07,1.4242791321118805e-05,6.604791853848457,92.97585560353329,+,DR 1,4.163861337883229e-05,True
DR 1+,lab,gs_ind_0,MP23_SECRETED_2,11/45,0.003620292729714398,0.03348770774985818,3.1072999120492524,17.466755483212417,+,DR 1,0.04170577224630987,True
DR 1+,lab,gs_ind_0,MP30_PDAC_CLASSICAL,9/26,0.0005753353335499968,0.007095802447116627,5.055800074599031,37.71908715682361,+,DR 1,0.010724697479766931,True
DR 1+,hallmark,gs_ind_0,Cholesterol Homeostasis,6/17,0.004470933080813283,0.09028777276618398,5.200290600201185,28.13439456903835,+,DR 1,0.04840709501030923,True
DR 1+,hallmark,gs_ind_0,Glycolysis,12/45,0.0010525899827390427,0.04631395924051788,3.4987529197513756,23.989204648608986,+,DR 1,0.016702254271561672,True
DR 1-,lab,gs_ind_0,MP12_EMT_1,35/47,1.0706927678659957e-26,2.8908704732381883e-25,30.690876132930512,1835.2808332666116,-,DR 1,1.0278650571513558e-23,True
DR 1-,lab,gs_ind_0,MP13_EMT_2,10/40,0.004613401681204881,0.02491236907850636,3.1995611204337164,17.209766726361703,-,DR 1,0.04952693026523713,True
DR 1-,lab,gs_ind_0,MP15_EMT_4,10/37,0.0024789433908547903,0.023935496197819445,3.5546170365068,21.32742802180424,-,DR 1,0.031210303675024247,True
DR 1-,lab,gs_ind_0,MP25_ASTROCYTES,9/33,0.003807834545464743,0.02491236907850636,3.5971119518303403,20.038412169513247,-,DR 1,0.04288001364980825,True
DR 1-,lab,gs_ind_0,MP27_OLIGO_PROGENITOR,5/11,0.002659499577535494,0.023935496197819445,7.766869958685816,46.054566494324,-,DR 1,0.03310759635514254,True
DR 1-,hallmark,gs_ind_0,Adipogenesis,11/28,3.555643475984438e-05,0.00026667326069883284,6.184771956275914,63.35921234569386,-,DR 1,0.0010666930427953314,True
DR 1-,hallmark,gs_ind_0,Angiogenesis,8/20,0.0003802866440654024,0.0022817198643924146,6.317818181818182,49.7501979495992,-,DR 1,0.007767556985165665,True
DR 1-,hallmark,gs_ind_0,Coagulation,22/52,6.082224743007407e-10,9.12333711451111e-09,7.3171235707397715,155.27287723833066,-,DR 1,7.006722903944532e-08,True
DR 1-,hallmark,gs_ind_0,Epithelial Mesenchymal Transition,50/118,6.246982124610963e-22,1.874094637383289e-20,8.486674588355118,414.3599650436388,-,DR 1,3.7876438987114893e-19,True
DR 1-,hallmark,gs_ind_0,KRAS Signaling Up,18/82,0.0008251494743734262,0.0035363548901718267,2.7291281724540726,19.376662670557923,-,DR 1,0.01406171885322762,True
DR 1-,hallmark,gs_ind_0,Myogenesis,18/57,4.323727728373058e-06,4.323727728373058e-05,4.520582625281776,55.83549091084182,-,DR 1,0.00019687487522078117,True
DR 1-,hallmark,gs_ind_0,UV Response Dn,11/37,0.0006269497186846939,0.0031347485934234694,4.0636730223527655,29.968142742013214,-,DR 1,0.01112859901270828,True
DR 2+,lab,gs_ind_0,MP5_STRESS,14/39,1.0070000412475013e-05,0.0003121700127867254,5.413394312148452,62.286243258797576,+,DR 2,0.0003803488680384005,True
DR 2+,hallmark,gs_ind_0,Androgen Response,8/24,0.001558462058549197,0.013091081291813255,4.775521448248721,30.86923713422284,+,DR 2,0.022444772420943074,True
DR 2+,hallmark,gs_ind_0,Apoptosis,14/59,0.0014313524065034998,0.013091081291813255,2.9997053884453346,19.645477177473634,+,DR 2,0.02152634428579676,True
DR 2+,hallmark,gs_ind_0,Estrogen Response Early,29/51,3.271331930782848e-17,1.3739594109287962e-15,13.596566245545837,516.1086502799984,+,DR 2,1.0468262178505114e-14,True
DR 2+,hallmark,gs_ind_0,Estrogen Response Late,32/70,2.966755028316821e-15,6.230185559465324e-14,8.829820031600446,295.36902612801157,+,DR 2,8.137385220526138e-13,True
DR 2+,hallmark,gs_ind_0,TNF-alpha Signaling via NF-kB,21/96,0.0003154623364513875,0.004416472710319425,2.7374236750355108,22.067662283952863,+,DR 2,0.00661953755176682,True
DR 2-,lab,gs_ind_0,MP13_EMT_2,29/40,1.2778442170542562e-21,3.632047284755267e-20,26.76651033084041,1287.7130567451898,-,DR 2,7.360382690232516e-19,True
DR 2-,lab,gs_ind_0,MP14_EMT_3,27/35,2.2012407786395555e-21,3.632047284755267e-20,33.42515680623835,1589.8764665986014,-,DR 2,1.2075377985679846e-18,True
DR 2-,lab,gs_ind_0,MP16_MES_GLIOMA,15/22,5.53275216491786e-11,4.564520536057234e-10,19.98149146451033,471.9178830677223,-,DR 2,8.386487492086019e-09,True
DR 2-,lab,gs_ind_0,MP19_EPITHELIAL_SENESCENCE,17/37,1.3615028529052392e-08,8.985918829174579e-08,8.283046454442745,150.02329623756034,-,DR 2,1.1283822205372918e-06,True
DR 2-,lab,gs_ind_0,MP22_SECRETED_1,13/27,3.8943867801454636e-07,2.141912729080005e-06,8.870896551724138,130.92165388267213,-,DR 2,2.2889456993508032e-05,True
DR 2-,lab,gs_ind_0,MP26_NPC_GLIOMA,9/15,2.471507229032267e-06,1.1651391222580687e-05,13.695722032536654,176.82111711652567,-,DR 2,0.00011573887511565738,True
DR 2-,lab,gs_ind_0,MP34_PLATELET_ACTIVATION,8/19,0.00024933949485229397,0.0010285254162657126,6.871033314511576,57.006868824016905,-,DR 2,0.005545156333394646,True
DR 2-,lab,gs_ind_0,MP39_METAL_RESPONSE,11/37,0.0006269497186846939,0.0020689340716594897,4.0636730223527655,29.968142742013214,-,DR 2,0.01112859901270828,True
DR 2-,lab,gs_ind_0,MP40_PDAC_RELATED,19/33,1.0331302799865374e-11,1.1364433079851911e-10,13.237104588201767,334.8437157665482,-,DR 2,1.8310247423761402e-09,True
DR 2-,lab,gs_ind_0,MP6_HYPOXIA,10/31,0.0005406708160615204,0.0019824596588922413,4.561984984435085,34.31844415681465,-,DR 2,0.010363606990064417,True
DR 2-,hallmark,gs_ind_0,Apoptosis,14/59,0.0014313524065034998,0.011435728448326854,2.9997053884453346,19.645477177473634,-,DR 2,0.02152634428579676,True
DR 2-,hallmark,gs_ind_0,Epithelial Mesenchymal Transition,28/118,5.4946698457992195e-06,0.00023627080336936643,3.1226999759788616,37.82130539587073,-,DR 2,0.00023618879337166795,True
DR 2-,hallmark,gs_ind_0,Glycolysis,12/45,0.0010525899827390427,0.011315342314444709,3.4987529197513756,23.989204648608986,-,DR 2,0.016702254271561672,True
DR 2-,hallmark,gs_ind_0,Hypoxia,18/71,0.00012006267412229651,0.002581347493629375,3.3110997311483805,29.890941787618623,-,DR 2,0.003046524242045938,True
DR 2-,hallmark,gs_ind_0,TNF-alpha Signaling via NF-kB,20/96,0.0008643130232696487,0.011315342314444709,2.5602266760813284,18.058752308732448,-,DR 2,0.01452672224857061,True
DR 2-,hallmark,gs_ind_0,p53 Pathway,12/47,0.0015956830393014216,0.011435728448326854,3.2979041356894685,21.23999789238365,-,DR 2,0.022444772420943074,True
DR 3+,lab,gs_ind_0,MP14_EMT_3,12/35,7.567785795160356e-05,0.0026487250283061246,5.0158022461764205,47.59507259625568,+,DR 3,0.002105818656044621,True
DR 3+,lab,gs_ind_0,MP18_INTERFERON_MHC_II_2,10/37,0.0024789433908547903,0.017352603735983532,3.5546170365068,21.32742802180424,+,DR 3,0.031210303675024247,True
DR 3+,lab,gs_ind_0,MP26_NPC_GLIOMA,6/15,0.002146047010168408,0.017352603735983532,6.302124205114328,38.72105608064646,+,DR 3,0.029257350955195337,True
DR 3+,lab,gs_ind_0,MP39_METAL_RESPONSE,11/37,0.0006269497186846939,0.010971620076982144,4.0636730223527655,29.968142742013214,+,DR 3,0.01112859901270828,True
DR 3+,lab,gs_ind_0,MP3_CELL_CYCLE_HMG_RICH,5/10,0.0015777264868780162,0.017352603735983532,9.184143222506394,59.25398339743649,+,DR 3,0.022444772420943074,True
DR 3+,hallmark,gs_ind_0,E2F Targets,14/59,0.0014313524065034998,0.06011680107314699,2.9997053884453346,19.645477177473634,+,DR 3,0.02152634428579676,True
DR 3-,lab,gs_ind_0,MP14_EMT_3,12/35,7.567785795160356e-05,0.0008072304848171047,5.0158022461764205,47.59507259625568,-,DR 3,0.002105818656044621,True
DR 3-,lab,gs_ind_0,MP18_INTERFERON_MHC_II_2,13/37,2.776013555350533e-05,0.00044416216885608526,5.220734693877551,54.77547613677655,-,DR 3,0.0008643155718280579,True
DR 3-,lab,gs_ind_0,MP19_EPITHELIAL_SENESCENCE,10/37,0.0024789433908547903,0.017760968790964914,3.5546170365068,21.32742802180424,-,DR 3,0.031210303675024247,True
DR 3-,lab,gs_ind_0,MP23_SECRETED_2,15/45,1.3634884397487189e-05,0.00043631630071959003,4.850470593433785,54.339235248636655,-,DR 3,0.0004909122744705527,True
DR 3-,lab,gs_ind_0,MP30_PDAC_CLASSICAL,8/26,0.002775151373588268,0.017760968790964914,4.254475254475254,25.04630847976831,-,DR 3,0.03404658554178578,True
DR 3-,hallmark,gs_ind_0,Androgen Response,8/24,0.001558462058549197,0.021298981466839027,4.775521448248721,30.86923713422284,-,DR 3,0.022444772420943074,True
DR 3-,hallmark,gs_ind_0,Estrogen Response Early,19/51,1.1830070485966374e-07,4.850328899246213e-06,5.846280991735537,93.24839291418112,-,DR 3,7.87759606926778e-06,True
DR 3-,hallmark,gs_ind_0,Estrogen Response Late,15/70,0.002906951568010528,0.027590383492729815,2.6279352128408733,15.348850636602599,-,DR 3,0.03547466320284034,True
DR 3-,hallmark,gs_ind_0,Hypoxia,15/71,0.0033646809137475382,0.027590383492729815,2.5799441833838226,14.691291291807074,-,DR 3,0.03971426652292176,True
DR 3-,hallmark,gs_ind_0,Oxidative Phosphorylation,6/7,5.993307877988765e-06,0.00012286281149876966,40.0916880891174,482.09721967805126,-,DR 3,0.0002538342160089359,True
DR 4+,lab,gs_ind_0,MP11_TRANSLATION_INITIATION,4/6,0.0012397742857742846,0.007686600571800564,16.474809160305345,110.26303016288972,+,DR 4,0.019378832797991533,True
DR 4+,lab,gs_ind_0,MP19_EPITHELIAL_SENESCENCE,12/37,0.00014008246757100216,0.0021712782473505333,4.617204972174546,40.96974909429703,+,DR 4,0.0033067078553703495,True
DR 4+,lab,gs_ind_0,MP22_SECRETED_1,9/27,0.0007892992037056952,0.007686600571800564,4.779832051372521,34.14886524442345,+,DR 4,0.013756016379258109,True
DR 4+,lab,gs_ind_0,MP23_SECRETED_2,21/45,1.6063252401485234e-10,4.9796082444604225e-09,8.685066227047923,195.8647608461583,+,DR 4,2.05609630739011e-08,True
DR 4+,lab,gs_ind_0,MP5_STRESS,11/39,0.0010260460463652652,0.007686600571800564,3.7742443179188077,25.974510381561768,+,DR 4,0.016624543536044804,True
